股票编号,报告日期,基本每股收益,净利率,流动比率,速动比率
00075,2018-12,0.0902,162.6114,36700.0,1814.61
00075,2018-06,0.0354,139.4886,35900.0,1725.99
00075,2017-12,0.0568,120.9639,34900.0,1809.58
00075,2017-06,0.0347,147.4097,34500.0,2303.2
00075,2016-12,0.3981,534.2775,35100.0,2417.5
00075,2016-06,0.1803,365.6295,68400.0,1437.73
00075,2015-12,0.5596,244.3411,35600.0,15400.0
00075,2015-06,0.3099,291.7125,26500.0,7998.63
00076,2018-06,0.0126,25.2776,271900.0,42200.0
00076,2017-12,-0.0327,-10.986,269300.0,52400.0
00076,2017-06,-0.0014,-1.8076,283800.0,61200.0
00076,2016-12,-0.0957,-51.0109,308800.0,91900.0
00076,2016-06,-0.0219,-19.0838,246100.0,23800.0
00076,2015-12,-0.0461,-9.8124,238800.0,25800.0
00076,2015-06,-0.0538,-17.4066,102000.0,33700.0
00076,2014-12,-0.1677,-28.069,85399.99999999999,29500.0
00077,2018-09,-0.0895,-14.2137,3482.49,3969.89
00077,2018-03,-0.0865,-7.635,3954.01,3358.2
00077,2017-09,-0.0717,-12.0592,3183.08,3281.22
00077,2017-03,0.1004,8.0537,6399.19,3211.67
00077,2016-09,0.0501,8.232,4625.56,3438.11
00077,2016-03,0.0922,7.9256,6689.58,2915.71
00077,2015-09,0.0328,5.8023,4877.01,2910.02
00077,2015-03,-0.0682,-6.425,4618.04,2456.98
00078,2018-12,0.4206,21.6824,521000.0,146300.0
00078,2018-06,0.2222,24.9813,539800.0,167200.0
00078,2017-12,0.9028,38.987,527200.0,318600.0
00078,2017-06,0.2566,22.7155,554300.0,467200.0
00078,2016-12,0.2057,9.201,587200.0,271500.0
00078,2016-06,0.1205,10.5405,432800.0,84500.0
00078,2015-12,0.1089,6.469,395800.0,62000.0
00078,2015-06,0.1057,11.4813,265500.0,47800.0
00079,2018-12,-0.0364,-49.0172,18700.0,18300.0
00079,2018-06,0.0075,20.8385,18900.0,17900.0
00079,2017-12,0.0291,38.8306,24300.0,21500.0
00079,2017-06,0.0191,47.109,24500.0,21800.0
00079,2016-12,-0.0566,-68.6029,24300.0,23200.0
00079,2016-06,-0.0096,-24.1444,23700.0,21600.0
00079,2015-12,-0.0522,-54.1406,23700.0,22900.0
00079,2015-06,0.0092,21.6579,23500.0,20700.0
00081,2018-12,0.6405,9.7826,9920200.0,6228900.0
00081,2018-06,0.2656,9.6548,8919300.0,5168600.0
00081,2017-12,0.4656,6.2222,7500500.0,4557800.0
00081,2017-06,0.2708,7.8256,7019000.0,4160800.0
00081,2016-12,0.3524,5.4673,6871500.0,4339700.0
00081,2016-06,0.2359,6.2441,4195700.0,2190200.0
00081,2015-12,0.3125,5.5486,4409800.0,2422100.0
00081,2015-06,0.2058,8.7773,4209200.0,2089800.0
00082,2018-12,-0.1667,-19.368,36500.0,34900.0
00082,2018-06,-0.0332,-8.485,42400.0,18500.0
00082,2017-12,-0.0929,-72.793,48700.0,17400.0
00082,2017-06,-0.0318,-133.9166,63600.0,12800.0
00082,2016-12,-0.2658,-636.9275,106600.0,12000.0
00082,2016-06,-0.0336,-184.7685,133400.0,15200.0
00082,2015-12,0.0363,176.3145,141900.0,12300.0
00082,2015-06,-0.0222,-4.3364,179899.99999999997,59900.0
00083,2018-12,0.4118,68.3866,5038600.0,894400.0
00083,2018-06,1.4501,130.7906,4489000.0,1022800.0
00083,2017-12,1.3709,264.4695,5071400.0,1078500.0
00083,2017-06,0.7724,44.2159,5289700.0,1740300.0
00083,2016-12,0.3936,37.9333,5031700.0,1685900.0
00083,2016-06,0.9914,66.2639,4981700.0,1508500.0
00083,2015-12,0.5337,72.1287,4390400.0,1286699.9999999998
00083,2015-06,0.6908,43.3863,4038000.0,1012800.0
00084,2018-09,0.0483,7.6504,113600.0,97100.00000000001
00084,2018-03,-0.1153,-9.9602,150900.0,128200.0
00084,2017-09,-0.0504,-4.574,166000.0,151600.0
00084,2017-03,-0.1509,-6.2346,167399.99999999997,150900.0
00084,2016-09,-0.0392,-3.2733,176600.0,150300.0
00084,2016-03,-0.1513,-5.5789,177600.00000000003,113300.0
00084,2015-09,-0.0259,-1.8494,171900.0,93100.0
00084,2015-03,0.0695,2.336,175700.0,95200.0
00085,2018-12,0.0489,6.9111,160799.99999999997,263200.0
00085,2018-06,0.0325,8.1538,166700.00000000003,266900.0
00085,2017-12,0.0906,15.2681,147200.0,252300.0
00085,2017-06,0.0611,20.8934,157700.0,260000.0
00085,2016-12,0.4676,78.1388,283100.0,394000.0
00085,2016-06,0.4343,158.1421,268700.0,387400.0
00085,2015-12,0.1156,23.4777,473800.0,137400.0
00085,2015-06,0.0579,23.1491,417500.0,170100.00000000003
00087,2018-12,2.76,34.7729,3730800.0,3324200.0
00087,2018-06,1.5176,41.7745,3801500.0,2677900.0
00087,2017-12,2.9006,40.3318,2666300.0,2715500.0
00087,2017-06,1.3974,37.4276,2468000.0,2498100.0
00087,2016-12,1.145,20.728,2375200.0,2338900.0
00087,2016-06,0.5726,21.6093,2552300.0,2597900.0
00087,2015-12,1.4996,26.9738,2616300.0,2262400.0
00087,2015-06,0.8359,31.0277,2561000.0,2617200.0000000005
00088,2018-09,0.1786,34.5751,659700.0,55700.0
00088,2018-03,0.4567,32.1403,609200.0,38600.0
00088,2017-09,0.1419,48.6755,612300.0,19000.0
00088,2017-03,0.2841,26.4242,639500.0,36500.0
00088,2016-09,0.074,69.6335,613800.0,30200.0
00088,2016-03,0.3083,38.4472,596800.0,13200.0
00088,2015-09,0.2003,27.8734,585500.0,13100.0
00088,2015-03,0.7129,121.897,562600.0,16800.0
00089,2018-12,1.4983,145.218,19000.0,129700.0
00089,2018-06,1.2984,276.2025,17000.0,79700.0
00089,2017-12,1.4628,182.4535,16299.999999999998,72500.0
00089,2017-06,0.3298,88.8538,14700.0,47699.99999999999
00089,2016-12,1.1629,138.578,17200.0,30299.999999999996
00089,2016-06,0.5897,140.4922,14900.0,45900.0
00089,2015-12,0.7708,101.3834,15100.0,48700.0
00089,2015-06,0.8675,246.2286,13200.0,41300.0
00090,2018-12,0.099,16.1846,12200.0,31400.0
00090,2018-06,0.053,16.9812,11800.0,30500.0
00090,2017-12,0.075,9.8081,12600.0,30000.0
00090,2017-06,0.05,15.4789,15400.0,54600.0
00090,2016-12,0.091,14.8478,19600.0,59700.0
00090,2016-06,0.067,23.5855,21300.0,33800.0
00090,2015-12,0.103,11.1334,22000.0,32400.000000000004
00090,2015-06,0.062,12.2878,31100.0,49400.00000000001
00091,2018-12,-0.9726,-5827.1051,6082.93,10900.0
00091,2018-06,-0.1257,-1329.3331,3211.03,35900.0
00091,2017-12,-0.0574,-1824.6266,6503.55,35700.0
00091,2017-06,0.0014,60.959,18900.0,15800.0
00091,2016-12,-0.1166,-1635.0668,27700.0,13400.0
00091,2016-06,-0.0051,-435.9764,24300.0,5555.18
00091,2015-12,-0.0752,-728.9443,27000.0,5273.83
00091,2015-06,-0.0038,-49.8221,26600.0,5281.48
00092,2018-12,-0.1051,-78.4982,24800.0,13700.000000000002
00092,2018-06,-7.8324,-3135.2677,25700.0,10800.0
00092,2017-12,-8.3424,-6254.86,29600.0,8920.66
00092,2017-06,-0.5742,-2469.8351,383900.0,25500.0
00092,2016-12,-0.0109,-116.8698,774599.9999999999,20299.999999999996
00092,2016-06,-0.0038,-0.7772,745600.0,23600.0
00092,2015-12,0.0049,1.8987,536500.0,19500.0
00092,2015-06,0.0009,0.2371,384900.0,28200.0
00093,2018-09,-0.0089,-103.9093,30900.0,2173.48
00093,2018-03,0.0341,244.0465,30299.999999999996,1727.01
00093,2017-09,0.029,686.4843,31100.0,1461.84
00093,2017-03,-0.06,-335.1909,32200.000000000004,1493.71
00093,2016-09,-0.01,-152.45,32599.999999999996,2060.39
00093,2016-03,-0.1733,-3271.0579,34800.0,1876.81
00093,2015-09,-0.0044,-305.4831,34600.0,1823.59
00093,2015-03,-0.0605,-2154.5599,36000.0,1806.6
00094,2018-12,-0.0272,-24.5972,32100.0,16500.0
00094,2018-06,-0.0008,-8.7311,36900.0,28600.0
00094,2017-12,0.0468,6.6466,40300.0,10800.0
00094,2017-06,0.0078,-1.1738,27900.0,11100.000000000002
00094,2016-12,0.0054,-5.1184,24800.0,18100.0
00094,2016-06,0.0051,-4.7748,20500.0,27900.0
00094,2015-12,-0.4239,-107.0729,20700.0,48300.0
00094,2015-06,-0.1073,-42.5252,19600.0,57000.0
00095,2018-12,0.2521,27.2473,1924100.0,1169000.0
00095,2018-06,0.0394,24.442,1399800.0,950100.0
00095,2017-12,0.2206,34.995,1414300.0,965100.0
00095,2017-06,0.0092,7.8599,1257300.0,688700.0
00095,2016-12,0.1709,17.6174,1152500.0,581600.0
00095,2016-06,0.1202,15.1465,1099700.0,502200.0
00095,2015-12,0.1055,35.0818,1038500.0,719300.0000000001
00095,2015-06,-0.0055,-6.6856,66400.0,22799.999999999996
00096,2018-12,0.186,7.1703,91600.0,81000.0
00096,2018-06,0.098,6.184,67300.0,63300.0
00096,2017-12,0.206,6.6936,72400.0,69900.0
00096,2017-06,0.094,6.2671,64800.00000000001,63400.0
00096,2016-12,0.159,5.2744,72000.0,72700.0
00096,2016-06,0.144,5.0124,64400.00000000001,63500.0
00096,2015-12,0.305,5.6107,58500.0,58300.0
00096,2015-06,0.151,5.4634,54200.0,55000.0
00097,2018-12,0.028,6.484,57699.99999999999,44800.00000000001
00097,2018-06,0.0135,9.1603,54800.00000000001,42200.0
00097,2017-12,0.0301,13.1894,69600.0,28500.0
00097,2017-06,0.0104,8.7591,70300.0,25299.999999999996
00097,2016-12,0.0295,11.4811,82000.0,32300.0
00097,2016-06,0.0162,13.0926,76400.0,23800.0
00097,2015-12,0.1232,35.1536,76600.0,25299.999999999996
00097,2015-06,0.1057,60.1336,74500.0,23200.0
00098,2018-12,1.18,4.9774,473200.0,419000.0
00098,2018-06,0.43,4.4046,477800.0,453700.0
00098,2017-12,0.92,5.2852,414300.0,381100.0
00098,2017-06,0.34,4.6642,391500.0,376300.0
00098,2016-12,0.71,5.3522,320200.00000000006,318400.0
00098,2016-06,0.32,5.9151,282900.0,320700.0
00098,2015-12,0.64,5.339,267000.0,313900.0
00098,2015-06,0.27,5.1943,272500.0,330000.0
00099,2018-12,2.6023,35.4238,257900.0,167600.00000000003
00099,2018-06,1.2478,36.1695,244700.0,168700.0
00099,2017-12,0.8359,12.5711,229100.0,146900.0
00099,2017-06,0.2343,7.1875,273700.0,196200.0
00099,2016-12,0.8766,13.2665,277600.0,171300.0
00099,2016-06,0.359,12.4885,190000.0,133100.0
00099,2015-12,1.0472,15.7392,182100.0,130700.0
00099,2015-06,0.7728,24.6111,183299.99999999997,133400.0
00100,2018-12,0.4084,14.1023,157800.0,91700.0
00100,2018-06,0.1409,10.4422,155600.0,79900.0
00100,2017-12,0.4492,16.2128,135200.0,76100.0
00100,2017-06,0.1419,12.0979,149200.0,74100.0
00100,2016-12,0.4484,16.9443,138600.0,68100.0
00100,2016-06,0.1705,13.9114,142200.0,70600.0
00100,2015-12,0.435,17.6554,136400.0,60900.0
00100,2015-06,0.1477,14.4431,122200.0,63700.0
00101,2018-12,1.5772,91.9643,1323000.0,783800.0
00101,2018-06,0.8768,96.0777,1503100.0,823600.0
00101,2017-12,1.513,76.3461,1861000.0,776500.0
00101,2017-06,0.7377,63.5263,2238700.0,849200.0
00101,2016-12,1.2344,50.5935,2738600.0,700100.0
00101,2016-06,0.5555,49.7702,2919500.0,764500.0
00101,2015-12,0.9467,61.9692,3040500.0,1005300.0
00101,2015-06,0.4968,66.985,3256900.0,1150600.0
00102,2018-12,0.0045,0.8757,46300.0,6682.43
00102,2018-06,0.0014,-4.9607,34600.0,4702.47
00102,2017-12,0.0078,-2.1155,36900.0,4938.64
00102,2017-06,-0.3211,-16.2449,28800.0,5105.97
00102,2016-12,0.0004,-1.6567,32900.0,6933.35
00102,2016-06,0.0036,2.168,23300.0,7551.86
00102,2015-12,-0.0485,-453.2976,11200.000000000002,458.01
00102,2015-06,-0.0236,-235.6904,11100.000000000002,386.1
00103,2018-12,-0.0039,-0.3851,185100.00000000003,155700.0
00103,2018-06,-0.0099,-1.9726,178600.0,155400.0
00103,2017-12,-0.0298,-3.2423,167800.0,142700.0
00103,2017-06,0.011,2.4872,152000.0,145300.0
00103,2016-12,0.0047,0.5932,148400.0,146000.0
00103,2016-06,-0.0208,-6.0145,108900.0,119900.0
00103,2015-12,-0.1643,-25.4632,120300.0,115600.0
00103,2015-06,-0.0798,-28.4804,115000.0,105000.0
00104,2018-09,0.0304,6.5871,23900.0,13799.999999999998
00104,2018-03,0.0322,6.3482,22599.999999999996,9644.57
00104,2017-09,0.002,0.7517,25800.0,15300.0
00104,2017-03,0.0177,3.6584,30600.0,20200.0
00104,2016-09,0.0014,0.5985,31900.0,21600.0
00104,2016-03,-0.019,-4.2759,31400.0,21600.0
00104,2015-09,-0.0079,-3.4793,31900.0,19900.0
00104,2015-03,-0.0167,-4.8745,35000.0,22500.0
00105,2018-09,0.4752,62.3319,69500.0,41400.0
00105,2018-03,0.3526,25.187,43900.0,18700.0
00105,2017-09,-0.3993,-52.4908,48400.0,21200.0
00105,2017-03,-0.3906,-24.0472,48099.99999999999,20700.0
00105,2016-09,0.2066,26.1828,48099.99999999999,22599.999999999996
00105,2016-03,2.0165,130.5981,43400.0,37400.0
00105,2015-09,0.5089,67.6037,43400.0,22799.999999999996
00105,2015-03,2.8357,200.0637,37900.0,19600.0
00106,2018-12,0.27,19.0538,1859100.0,1272100.0
00106,2018-06,0.07,18.0202,1655500.0,968700.0
00106,2017-12,0.143,11.6004,1467600.0,1056000.0
00106,2017-06,0.015,5.5989,1626800.0,947900.0000000001
00106,2016-12,0.147,12.525,1591399.9999999998,808800.0
00106,2016-06,0.03,16.4975,1430500.0,930400.0000000001
00106,2015-12,0.158,29.4521,859000.0,524099.99999999994
00106,2015-06,0.061,52.6793,1014500.0,585000.0
00107,2018-12,0.278,13.2213,777800.0,527700.0
00107,2018-09,0.2983,22.1332,752900.0000000001,451900.0
00107,2018-06,0.214,21.6209,660600.0,401000.0
00107,2018-03,0.1299,27.6754,662200.0,411800.0
00107,2017-12,0.292,11.0685,707099.9999999999,560100.0
00107,2017-09,0.2991,16.9193,888000.0,754300.0000000001
00107,2017-06,0.191,17.1935,978700.0,796100.0
00107,2017-03,0.091,19.248,799500.0,615400.0
00108,2018-12,0.0036,2.6101,46400.0,56500.0
00108,2018-06,-0.0055,-6.6336,42800.0,48200.0
00108,2017-12,-0.0376,-28.2888,81100.0,47300.00000000001
00108,2017-06,0.0,-5.1285,36700.0,22400.000000000004
00108,2016-12,-0.0385,-26.2659,37800.0,20600.0
00108,2016-06,-0.0171,-21.6996,40100.0,5516.71
00108,2015-12,-0.026,-23.633,30099.999999999996,7448.88
00108,2015-06,-0.0315,-113.2944,10700.0,6231.06
00110,2018-12,0.0074,4.7685,6379.7,5278.49
00110,2018-06,-0.0162,-48.8006,3735.27,3895.8
00110,2017-12,-0.1024,-2511.0543,3373.06,4257.04
00110,2017-06,-0.0051,-1298.7085,6288.17,2974.28
00110,2016-12,-0.0536,-77.9976,5550.61,4354.74
00110,2016-06,-0.0068,-11.3034,6168.58,4315.14
00110,2015-12,-0.0233,-18.1422,5349.06,2777.99
00110,2015-06,-0.0082,-73.5827,8089.56,5435.81
00113,2018-09,0.2869,7.0274,255700.0,77800.0
00113,2018-03,0.3141,4.1756,218100.0,63900.0
00113,2017-09,0.0178,0.5108,211100.0,60100.0
00113,2017-03,0.1873,2.549,216100.0,58400.0
00113,2016-09,0.0043,0.1227,198800.0,53500.0
00113,2016-03,-0.6249,-7.9571,201800.0,65000.0
00113,2015-09,-0.1617,-4.2162,192600.00000000003,59200.0
00113,2015-03,-0.2257,-2.551,205200.0,59700.0
00114,2018-09,-0.0607,-8.307,48800.0,20800.0
00114,2018-03,-0.0355,-2.3507,54200.0,24200.0
00114,2017-09,0.0237,2.0287,64600.0,29600.0
00114,2017-03,0.0739,10.9501,61400.0,23400.0
00114,2016-09,0.1527,27.3167,78000.0,24700.000000000004
00114,2016-03,0.054,2.5015,62100.0,19800.0
00114,2015-09,0.0245,2.046,68000.0,25000.0
00114,2015-03,0.0213,1.2897,57500.0,15500.0
00115,2018-12,0.0872,518.5639,70200.0,71200.0
00115,2018-06,-0.0067,-1148.8251,31000.0,34600.0
00115,2017-12,0.0797,129.8961,20900.0,27100.0
00115,2017-06,-0.0038,-564.2922,32100.0,26400.0
00115,2016-12,0.0176,1137.478,15600.0,6030.79
00115,2016-06,-0.0163,-859.821,15300.0,4250.53
00115,2015-12,0.4246,24005.6206,15400.0,3689.25
00115,2015-06,-0.0144,-885.1939,5393.93,4067.18
00116,2018-12,1.309,5.3825,1013100.0,255100.00000000003
00116,2018-06,0.7537,6.3351,988100.0,239800.0
00116,2017-12,1.0825,5.269,955800.0,240500.0
00116,2017-06,0.5025,4.8934,931200.0,233700.0
00116,2016-12,0.9804,4.6119,907400.0,233100.0
00116,2016-06,0.4598,4.6645,872400.0,252800.0
00116,2015-12,1.3991,5.9274,827800.0,199400.0
00116,2015-06,0.8493,7.8856,923500.0,334500.0
00117,2018-12,0.214,15.406,113400.0,73800.0
00117,2018-06,0.2549,29.3621,87200.0,65900.0
00117,2017-12,0.186,8.5144,123699.99999999999,117700.0
00117,2017-06,0.0333,4.0563,122000.0,74000.0
00117,2016-12,-0.128,-7.6494,71600.0,64600.0
00117,2016-06,-0.0411,-7.5262,77900.0,23100.0
00117,2015-12,-0.076,-6.3674,81000.0,24800.0
00117,2015-06,-0.0263,-5.0616,35600.0,21000.0
00118,2018-12,0.082,3.3086,167500.0,112200.0
00118,2018-06,0.0723,5.0138,179000.0,120200.0
00118,2017-12,0.0318,1.7921,162399.99999999997,117700.0
00118,2017-06,0.0014,0.5919,161500.0,123500.0
00118,2016-12,-0.3783,-15.23,141700.0,105700.0
00118,2016-06,-0.0541,-3.7744,151700.0,94200.0
00118,2015-12,-0.058,-1.6207,169000.0,108800.00000000001
00118,2015-06,-0.0099,0.0975,163400.0,101600.0
00119,2018-12,0.5364,11.1969,10594100.0,6398099.999999999
00119,2018-06,0.1429,9.6813,9729000.0,6170000.0
00119,2017-12,0.5621,8.0959,9091600.0,5779299.999999999
00119,2017-06,0.149,4.8254,8881900.0,5135000.0
00119,2016-12,0.0198,0.7232,9136500.0,5304600.0
00119,2016-06,0.0137,1.4593,9907100.0,5873800.0
00119,2015-12,-0.6446,-11.1188,9414200.0,5278200.000000001
00119,2015-06,0.0222,4.2311,9369300.0,4459600.0
00121,2018-12,-0.0129,-2.8488,284800.0,457100.0
00121,2018-06,0.0062,2.6192,222100.0,486100.0
00121,2017-12,0.008,1.8543,222399.99999999997,502000.0
00121,2017-06,0.0047,2.105,182200.0,354300.0
00121,2016-12,-0.0241,-5.3303,234100.0,416599.99999999994
00121,2016-06,-0.0029,-1.2006,197600.00000000003,470900.00000000006
00121,2015-12,-0.0008,-0.1695,219700.0,410700.0
00121,2015-06,0.0015,0.5988,187600.00000000003,350000.0
00122,2019-01,0.0375,33.5873,46700.0,55500.0
00122,2018-07,0.149,61.3172,55300.0,62000.0
00122,2018-01,0.0566,50.4853,37800.0,40000.0
00122,2017-07,0.0801,33.363,35600.0,40500.0
00122,2017-01,-0.003,-2.3674,37600.0,39800.0
00122,2016-07,0.0004,0.1453,37600.0,39200.0
00122,2016-01,0.0138,9.2373,35700.0,60000.0
00122,2015-07,0.0432,12.6183,31800.0,52600.0
00123,2018-12,0.22,11.4987,13363699.999999998,7262900.0
00123,2018-06,0.1059,14.2703,12293300.0,6000100.0
00123,2017-12,0.1823,9.7993,9594600.0,5219700.0
00123,2017-06,0.0889,10.6555,9848700.0,5695900.0
00123,2016-12,0.1242,8.274,9232300.0,5292700.0
00123,2016-06,0.0785,19.6345,8176100.0,5018500.0
00123,2015-12,0.0817,5.2205,8273400.0,4253400.0
00123,2015-06,0.0966,18.6204,7583099.999999999,3835600.0
00124,2018-12,0.1148,73.7716,717900.0000000001,196800.0
00124,2018-06,0.0308,616.6555,338800.0,44700.0
00124,2017-12,0.0241,27.7454,345900.00000000006,52699.99999999999
00124,2017-06,-0.0001,5.3313,333600.0,42500.0
00124,2016-12,0.0093,2.7773,477500.0,185000.0
00124,2016-06,-0.0051,-1.0646,506599.99999999994,204100.0
00124,2015-12,0.0855,20.0772,484300.0,76400.0
00125,2018-09,0.1496,6.8792,65300.0,24900.000000000004
00125,2018-03,0.1923,6.4168,61100.0,15200.0
00125,2017-09,0.119,7.132,71100.0,16700.0
00125,2017-03,0.2397,6.6086,73500.0,15700.0
00125,2016-09,0.1033,6.0014,71800.0,18800.0
00125,2016-03,0.175,5.0634,68800.0,16600.0
00125,2015-09,0.0903,5.3939,69100.0,17000.0
00125,2015-03,0.198,5.4718,68000.0,16000.0
00126,2018-09,0.0547,17.743,151000.0,125200.0
00126,2018-03,0.2025,35.5345,145300.0,123300.0
00126,2017-09,0.0517,17.606,159100.0,118400.0
00126,2017-03,0.0902,17.26,147300.0,134600.0
00126,2016-09,0.0511,17.3649,140100.0,120600.0
00126,2016-03,0.0804,15.5015,123699.99999999999,114800.0
00126,2015-09,0.0499,16.5428,156500.0,116900.0
00126,2015-03,0.0765,23.4619,146200.0,121500.0
00127,2018-12,0.4661,125.6271,622500.0,863400.0
00127,2018-06,-0.161,-56.9433,684700.0,1101300.0
00127,2017-12,1.625,250.4612,917700.0,1152200.0
00127,2017-06,1.1656,386.4166,1217200.0,847800.0
00127,2016-12,2.9823,178.7163,2054700.0,1052100.0
00127,2016-06,1.3136,162.6165,2700899.9999999995,1748500.0
00127,2015-12,3.3938,500.5022,2590100.0,1168800.0
00127,2015-06,-0.0481,-12.099,1601300.0,1345600.0
00128,2018-12,-0.0388,-51.4756,68300.0,2482.8
00128,2018-06,-0.0093,-25.3456,70100.0,2278.48
00128,2017-12,-0.0033,-4.1718,59000.0,2927.69
00128,2017-06,-0.0004,-1.1179,60900.0,3546.15
00128,2016-12,-0.0021,-2.448,64400.00000000001,3492.88
00128,2016-06,-0.0136,-30.0182,62100.0,2574.61
00128,2015-12,-0.0543,-49.6977,63600.0,3223.69
00128,2015-06,-0.0147,-27.7389,62500.0,3250.57
00129,2018-09,0.6072,90.3161,1377100.0,475000.0
00129,2018-03,0.8894,85.3699,1114500.0,286700.0
00129,2017-09,0.7307,131.0427,1068500.0,141700.0
00129,2017-03,0.9854,90.6808,828300.0,157900.0
00129,2016-09,0.7577,125.8278,874599.9999999999,168500.0
00129,2016-03,0.4666,60.462,731500.0,131500.0
00129,2015-09,0.2545,64.8379,688300.0,182500.0
00129,2015-03,0.6099,79.8411,633500.0,119100.0
00130,2018-09,-0.0792,-21.8283,12200.0,4731.84
00130,2018-03,0.008,0.434,12500.0,4164.74
00130,2017-09,-0.0425,-11.1418,13100.0,4835.08
00130,2017-03,-0.1598,-18.7156,14900.0,5622.02
00130,2016-09,-0.1033,-26.7989,17000.0,5846.76
00130,2016-03,-0.1667,-17.2304,19700.0,5843.67
00130,2015-09,-0.0903,-19.7893,22400.000000000004,5131.95
00130,2015-03,0.0317,2.6981,24500.0,4764.03
00131,2018-12,0.1051,242.9101,231400.0,187200.0
00131,2018-06,0.9274,894.8164,233500.0,186900.0
00131,2017-12,0.8192,1481.773,244200.00000000003,158300.0
00131,2017-06,0.7464,26.7029,265000.0,131500.0
00131,2016-12,0.7067,24.2326,299900.0,150000.0
00131,2016-06,0.547,747.4196,301600.0,193000.0
00131,2015-12,-0.0335,-36.8339,246700.00000000003,156500.0
00131,2015-06,0.4022,452.1201,288600.0,194600.0
00132,2018-12,0.0217,70.1634,140500.0,121800.0
00132,2018-06,-0.0037,-34.6563,97200.0,62200.0
00132,2017-12,0.0153,92.5752,84200.0,63700.0
00132,2017-06,0.0062,166.3565,19100.0,16400.0
00132,2016-12,-0.0022,-17.6387,19100.0,13700.000000000002
00132,2016-06,0.0004,7.1211,18200.0,12300.0
00132,2015-12,0.0028,14.6989,18400.0,12000.0
00132,2015-06,0.0106,122.7195,20700.0,11500.0
00135,2018-12,0.5741,7.787,3065700.0,3914100.0000000005
00135,2018-06,0.3831,10.1627,2806400.0,3337300.0
00135,2017-12,0.5897,8.9611,3289500.0,3945100.0
00135,2017-06,0.2997,10.3972,2709000.0,3295800.0
00135,2016-12,0.073,4.1694,2876000.0,4258300.0
00135,2016-06,0.306,11.8269,2662600.0,3783300.0
00135,2015-12,0.0142,5.5714,1546200.0,1695500.0
00135,2015-06,0.1877,16.5142,1893300.0000000002,1862100.0
00137,2018-12,0.0797,13.1953,80000.0,38000.0
00137,2018-06,0.0304,11.9164,56500.0,49500.0
00137,2017-12,-0.0217,-4.9069,83900.0,54700.0
00137,2017-06,-0.059,-24.9969,76300.0,22300.0
00137,2016-12,-1.3588,-314.8721,73100.0,36400.0
00137,2016-06,-0.282,-160.4273,86800.0,81000.0
00137,2015-12,-2.6591,-448.9179,103000.0,73200.0
00137,2015-06,-0.0686,-23.2661,149700.0,69500.0
00138,2018-12,0.035,3.8085,159800.0,56300.0
00138,2018-06,0.0396,11.2022,235700.0,54600.0
00138,2017-12,0.1755,30.5983,208600.0,58700.0
00138,2017-06,0.1015,35.3535,232300.0,46800.0
00138,2016-12,0.322,34.9721,235200.0,52900.0
00138,2016-06,0.141,33.4135,207800.0,54000.0
00138,2015-12,0.3686,60.6908,200700.0,50400.0
00138,2015-06,-0.0173,-5.7325,65500.0,50000.0
00141,2018-12,-0.017,-27.5001,13200.0,2318.34
00141,2018-06,0.0037,12.1471,13400.0,2190.29
00141,2017-12,0.1261,207.5285,13400.0,2087.35
00141,2017-06,0.0137,44.7525,11299.999999999998,2035.62
00141,2016-12,0.204,279.7619,4679.63,2182.69
00141,2016-06,0.1668,447.1556,5159.81,2547.43
00141,2015-12,0.0053,0.1388,59200.0,8948.66
00141,2015-06,0.0818,5.9691,73500.0,24400.0
00142,2018-12,0.2086,7.8619,2924100.0000000005,2841600.0000000005
00142,2018-06,0.2045,10.6349,2732900.0,2448500.0
00142,2017-12,0.183,7.6924,2807700.0,2127500.0
00142,2017-06,0.21,11.0539,2893300.0,2249300.0
00142,2016-12,0.1679,7.6383,2336900.0,1888100.0
00142,2016-06,0.1983,10.6228,2991200.0,2131700.0
00142,2015-12,0.1292,6.8106,2753900.0,1992600.0
00142,2015-06,0.2286,11.0594,2805000.0,1909400.0
